Start Time,End Time,Facility Code,Participant Code,Status,Reason,Outage (MW),Recovery Time (Minutes),Description,
7/11/2016 0:00,7/11/2016 7:30,KORL_GT3,KORL,Approved,Opportunistic Maintenance (Planned),100.1,4,Maintenance,
7/11/2016 8:00,7/11/2016 17:00,KORL_GT3,KORL,Approved,Scheduled (Planned),100.1,4,Maintenance,
8/11/2016 8:00,8/11/2016 10:30,PMC_AG,PMC,Approved,Scheduled (Planned),33,2,G03 OOS For Compressor Wash,
8/10/2016 7:00,8/10/2016 15:30,PMC_AG,PMC,Approved,Scheduled (Planned),33,2,G03 OOS For Maintenance,
9/7/2016 5:00,9/7/2016 18:30,STHRNCRS_EG,STHRNCRS,Approved,Scheduled (Planned),23,3,WMK OOS For Compressor Wash,
8/3/2016 5:00,8/3/2016 18:30,STHRNCRS_EG,STHRNCRS,Approved,Scheduled (Planned),23,3,WMS OOS For Compressor Wash,
9/7/2016 5:00,9/7/2016 18:30,ENRG_KALGOORLIE_GT3,ENRG,Approved,Scheduled (Planned),0.1,3,WMK OOS Compressor Wash,
8/3/2016 5:00,8/3/2016 18:30,ENRG_KALGOORLIE_GT3,ENRG,Approved,Scheduled (Planned),0.1,3,WMS OOS Compressor Wash,
7/8/2016 2:30,7/8/2016 2:30,AUXC_WGP,AUXC,Approved,Forced,25,,GT/HRSG Trip,
7/8/2016 2:00,7/8/2016 2:00,AUXC_WGP,AUXC,Approved,Forced,25,,GT/HRSG Trip,
7/8/2016 1:30,7/8/2016 1:30,AUXC_WGP,AUXC,Approved,Forced,25,,GT/HRSG Trip,
7/8/2016 1:00,7/8/2016 1:00,AUXC_WGP,AUXC,Approved,Forced,25,,GT/HRSG trip,
6/24/2016 17:00,6/24/2016 17:00,AURICON_PNJ_U1,AURICON,Approved,Forced,53.179,,Delayed ramp-up to target,
7/2/2016 4:00,7/2/2016 4:00,BW1_GREENWATERS_G2,GW,Approved,Forced,30.745,0,Operational Issues caused real time forced outage.,
7/2/2016 1:30,7/2/2016 1:30,BW1_GREENWATERS_G2,GW,Approved,Forced,29.777,0,Operational Issues caused real time forced outage.,
7/1/2016 23:30,7/1/2016 23:30,BW1_GREENWATERS_G2,GW,Approved,Forced,32.23,0,Operational Issues caused real time forced outage.,
7/1/2016 20:30,7/1/2016 20:30,BW1_GREENWATERS_G2,GW,Approved,Forced,35.903,0,Operational Issues caused real time forced outage.,
6/30/2016 16:30,6/30/2016 16:30,BW1_GREENWATERS_G2,GW,Approved,Forced,28.817,0,Operational Issues caused real time forced outage.,
7/2/2016 1:00,7/2/2016 1:30,BW1_GREENWATERS_G2,GW,Approved,Forced,31.751,0,Operational Issues caused real time forced outage.,
7/1/2016 23:00,7/1/2016 23:00,BW1_GREENWATERS_G2,GW,Approved,Forced,29.979,0,Operational Issues caused real time forced outage.,
6/30/2016 7:00,6/30/2016 7:00,BW1_GREENWATERS_G2,GW,Approved,Forced,30.315,0,Operational Issues caused real time forced outage.,
9/16/2016 22:00,10/23/2016 7:30,BW1_GREENWATERS_G2,GW,Approved,Scheduled (Planned),217,39,Annual Statutory Outage.  Boiler and GAH works.,
7/5/2016 18:30,7/5/2016 18:30,MELK_G7,MELK,Approved,Forced,15.04,,Runback due to loss of fuel supply,
7/5/2016 18:00,7/5/2016 18:00,MELK_G7,MELK,Approved,Forced,36.94,,Runback due to loss of fuel supply,
7/6/2016 17:00,7/6/2016 17:00,AUXC_WGP,AUXC,Approved,Forced,8.32,,Refinery Steam /Power imbalance,
7/6/2016 16:30,7/6/2016 16:30,AUXC_WGP,AUXC,Approved,Forced,9.35,,Refinery Steam / Power Imbalance,
7/5/2016 6:00,7/5/2016 18:30,TESLA_PICTON_G1,TSLA_MGT,Approved,Consequential,9.9,0,Site could not operate as enable signal was removed for switching program. Will request conversion to consequential.,
7/13/2016 19:00,7/14/2016 18:30,ENRG_KALGOORLIE_GT3,ENRG,Approved,Scheduled (Planned),85.7,39,GT1A maintenance,
10/3/2016 17:30,10/10/2016 17:00,BW1_GREENWATERS_G2,GW,Approved,Scheduled (Planned),156,39,extension for control system upgrade,
7/2/2016 7:30,7/2/2016 9:00,PJRH_GT11,PJRH,Approved,Forced,38,,FO,
6/30/2016 10:00,7/1/2016 9:30,PJRH_GT11,PJRH,Approved,Forced,123,,FO,
7/5/2016 8:00,7/5/2016 8:30,PJRH_GT11,PJRH,Approved,Scheduled (Planned),123,4,Maintenance,
6/21/2016 7:00,7/1/2016 7:30,PMC_AG,PMC,Approved,Forced,33,,Issues discovered during planned outage and rectification works are in progress.,
6/30/2016 12:30,6/30/2016 12:30,BW1_GREENWATERS_G2,GW,Approved,Forced,17,,"Furnace 1, Large Flame and repack. For further information contact Simcoa Furnace Control on 9780 6670",
6/30/2016 13:00,6/30/2016 13:00,BW1_GREENWATERS_G2,GW,Approved,Forced,21,,"Furnace1, Taphole repack.  For further information contact Simcoa Furnace Control on 9780 6670",
7/13/2016 9:00,7/13/2016 16:30,BW1_GREENWATERS_G2,GW,Approved,Scheduled (Planned),82,1,"Both units to LOCAL control, run to Crank speed, turn engines and fuel over, no maintenance planned",
6/18/2016 6:30,6/18/2016 8:30,DNHR_DENMARK_WF1,DNHR,Approved,Consequential,1.44,0,Network disturbance on the feeder causing the protection to operate and open the CMS,
6/19/2016 17:30,6/19/2016 17:30,AURICON_PNJ_U1,AURICON,Approved,Forced,38.11,,Load swing testing,
6/18/2016 21:00,6/18/2016 21:00,AURICON_PNJ_U1,AURICON,Approved,Forced,32.907,,Unit RTS & ramp-up delayed due to reset of overspeed tripping solenoid.,
6/18/2016 20:30,6/18/2016 20:30,AURICON_PNJ_U1,AURICON,Approved,Forced,59.248,,Unit RTS & ramp-up delayed due to reset of overspeed tripping solenoid.,
6/18/2016 20:00,6/18/2016 20:00,AURICON_PNJ_U1,AURICON,Approved,Forced,59.019,,Unit RTS & ramp-up delayed due to reset of overspeed tripping solenoid.,
6/18/2016 19:30,6/18/2016 19:30,AURICON_PNJ_U1,AURICON,Approved,Forced,73.309,,Unit RTS & ramp-up delayed due to reset of overspeed tripping solenoid.,
6/18/2016 19:00,6/18/2016 19:00,AURICON_PNJ_U1,AURICON,Approved,Forced,77.36,,Unit RTS & ramp-up delayed due to reset of overspeed tripping solenoid.,
6/18/2016 18:30,6/18/2016 18:30,AURICON_PNJ_U1,AURICON,Approved,Forced,119.684,,Unit RTS & ramp-up delayed due to reset of overspeed tripping solenoid.,
6/18/2016 18:00,6/18/2016 18:00,AURICON_PNJ_U1,AURICON,Approved,Forced,143,,Unit RTS & ramp-up delayed due to reset of overspeed tripping solenoid.,
6/15/2016 18:30,6/15/2016 18:30,AURICON_PNJ_U1,AURICON,Approved,Forced,53.96,,"Unit restart, plant conditions preventing unit following ramp up profile",
6/15/2016 18:00,6/15/2016 18:00,AURICON_PNJ_U1,AURICON,Approved,Forced,68.12,,"Unit restart, plant conditions preventing unit following ramp up profile",
6/22/2016 13:00,6/22/2016 13:00,AURICON_PNJ_U1,AURICON,Approved,Forced,163.961,,Flame out trip during loading for capacity test,
7/7/2016 7:00,7/8/2016 19:30,COLLGAR_WF1,COLLGAR,Approved,Scheduled (Planned),243.956,20,Deluge test Minimax Co2 fire protection system,
7/2/2016 8:00,7/3/2016 17:00,MELK_G7,MELK,Approved,Scheduled (Planned),80,24,Reduced Load,
7/1/2016 17:30,7/7/2016 6:00,KORL_GT3,KORL,Approved,Scheduled (Planned),21,4,GI + PROT,
6/29/2016 8:00,6/30/2016 7:30,MELK_G7,MELK,Approved,Opportunistic Maintenance (Planned),211,24,Boiler Inspection,
6/30/2016 8:00,7/1/2016 18:30,MELK_G7,MELK,Approved,Scheduled (Planned),211,24,Boiler Inspection,
7/22/2016 5:00,9/6/2016 17:00,BW1_GREENWATERS_G2,GW,Approved,Scheduled (Planned),21,0,Major Shutdown to reline furnace and overhaul furnace components.,
6/20/2016 0:30,6/20/2016 0:30,AURICON_PNJ_U1,AURICON,Approved,Forced,110.739,,high LP drum pressure as a result of the failure of the feedback arm from the IP to lp bled steam valve,
6/22/2016 8:00,6/22/2016 16:30,BW1_GREENWATERS_G2,GW,Approved,Opportunistic Maintenance (Planned),156,1,protection relay testing,
6/21/2016 8:00,6/21/2016 16:30,BW1_GREENWATERS_G2,GW,Approved,Opportunistic Maintenance (Planned),156,1,protection relay testing,
6/20/2016 8:00,6/20/2016 16:30,BW1_GREENWATERS_G2,GW,Approved,Opportunistic Maintenance (Planned),156,1,protection relay testing,
6/17/2016 8:00,6/17/2016 16:30,BW1_GREENWATERS_G2,GW,Approved,Opportunistic Maintenance (Planned),156,1,protection relay testing,
6/15/2016 8:00,6/15/2016 16:30,BW1_GREENWATERS_G2,GW,Approved,Opportunistic Maintenance (Planned),156,1,protection relay testing,
6/14/2016 8:00,6/14/2016 16:30,BW1_GREENWATERS_G2,GW,Approved,Opportunistic Maintenance (Planned),156,1,protection relay testing,
6/26/2016 6:30,6/26/2016 6:30,MELK_G7,MELK,Approved,Forced,80,0,Full forced outage for RAH repairs (pro-rata),
6/24/2016 12:30,6/24/2016 13:00,BW1_GREENWATERS_G2,GW,Approved,Forced,21,,"Replace fume duct onto feeder 203, Furnace 2. For further information contact Simcoa Furnace Control on 9780 6670",
6/23/2016 0:00,6/23/2016 1:30,BW1_GREENWATERS_G2,GW,Approved,Forced,21,,"Taphole repair, Furnace1. For further information contact Simcoa Furnace Control on 9780 6670",
6/25/2016 16:30,6/25/2016 16:30,AUXC_WGP,AUXC,Approved,Forced,8.26,,"refinery issues steam power imbalance
",
6/25/2016 15:00,6/25/2016 15:00,AUXC_WGP,AUXC,Approved,Forced,8.03,,"refinery issues steam power imbalance
",
6/25/2016 14:30,6/25/2016 14:30,AUXC_WGP,AUXC,Approved,Forced,10.33,,"refinery issues steam power imbalance
",
6/25/2016 14:00,6/25/2016 14:00,AUXC_WGP,AUXC,Approved,Forced,11.14,,"refinery issues steam power imbalance
",
6/25/2016 13:30,6/25/2016 13:30,AUXC_WGP,AUXC,Approved,Forced,8.99,,"refinery issues steam power imbalance
",
6/25/2016 13:00,6/25/2016 13:00,AUXC_WGP,AUXC,Approved,Forced,8.43,,"refinery issues steam power imbalance
",
7/3/2016 7:00,7/3/2016 17:00,MELK_G7,MELK,Cancelled By Market Participant,Forced,211,0,Unit out of service for Western Power ENAR265811/ENAR276390,
7/1/2016 22:00,7/2/2016 17:00,COLLGAR_WF1,COLLGAR,Approved,Scheduled (Planned),243.956,16,Pre- Outage 6.6kv board maintenance,
6/23/2016 22:30,6/26/2016 6:00,MELK_G7,MELK,Approved,Forced,343.238,0,Full forced outage for RAH repairs,
6/29/2016 8:00,6/29/2016 16:30,BW1_GREENWATERS_G2,GW,Approved,Scheduled (Planned),156,1,relay testing,
6/28/2016 8:00,6/28/2016 16:30,BW1_GREENWATERS_G2,GW,Approved,Scheduled (Planned),156,1,Relay testing,
6/24/2016 12:00,6/24/2016 13:30,BW1_GREENWATERS_G2,GW,Approved,Forced,10,0,Delay energising,
6/19/2016 9:30,6/19/2016 11:00,TIWEST_COG1,TRMOS,Approved,Forced,18.55,,Ramp Rate Error,
6/19/2016 9:30,6/19/2016 10:00,TIWEST_COG1,TRMOS,Approved,Forced,11.01,,Ramp Rate Error,
6/17/2016 21:30,6/17/2016 22:00,TIWEST_COG1,TRMOS,Approved,Forced,10.23,,Ramp Rate Error,
6/15/2016 10:30,6/15/2016 11:00,TIWEST_COG1,TRMOS,Approved,Forced,11.13,,Ramp Rate Error,
6/14/2016 21:00,6/14/2016 21:30,TIWEST_COG1,TRMOS,Approved,Forced,13.68,,Ramp Rate Error,
6/14/2016 11:00,6/14/2016 11:30,TIWEST_COG1,TRMOS,Approved,Forced,7.35,,Ramp Rate Error,
6/13/2016 8:00,6/13/2016 9:30,TIWEST_COG1,TRMOS,Approved,Forced,14.14,,Ramp Rate Error,
9/2/2016 22:00,10/13/2016 7:30,BW1_GREENWATERS_G2,GW,Cancelled By Market Participant,Scheduled (Planned),217,39,Annual Statutory Outage.  Boiler and GAH works.,
6/16/2016 11:30,6/16/2016 14:30,AURICON_PNJ_U1,AURICON,Approved,Forced,42.1,0,Local signal error,
12/10/2016 18:00,12/12/2016 7:30,AURICON_PNJ_U1,AURICON,Approved,Scheduled (Planned),143,38,Blade wash,
11/12/2016 18:00,11/14/2016 7:30,AURICON_PNJ_U1,AURICON,Approved,Scheduled (Planned),143,38,Blade wash,
10/15/2016 18:00,10/17/2016 7:30,AURICON_PNJ_U1,AURICON,Cancelled By Market Participant,Scheduled (Planned),143,38,Blade wash,
9/17/2016 18:00,9/19/2016 7:30,AURICON_PNJ_U1,AURICON,Cancelled By Market Participant,Scheduled (Planned),143,38,Blade wash,
8/13/2016 18:00,8/15/2016 7:30,AURICON_PNJ_U1,AURICON,Approved,Scheduled (Planned),143,38,Blade wash,
7/16/2016 18:00,7/18/2016 7:30,AURICON_PNJ_U1,AURICON,Approved,Scheduled (Planned),143,38,Blade wash,
6/23/2016 5:00,6/23/2016 7:30,MELK_G7,MELK,Approved,Opportunistic Maintenance (Planned),343.238,10,Full outage for SDCC repairs - early start,
6/23/2016 8:00,6/23/2016 22:00,MELK_G7,MELK,Approved,Scheduled (Planned),343.238,14,Full outage for SDCC repairs,
6/15/2016 8:00,6/16/2016 11:00,AURICON_PNJ_U1,AURICON,Approved,Consequential,89.1,0,"Western Power work at Mumbida substation, runback impacting Alinta Walkaway Windfarm",
7/7/2016 8:00,7/7/2016 16:30,AURICON_PNJ_U1,AURICON,Approved,Scheduled (Planned),190,9,Pre-outage maintenance prior to planned A-inspection outage in July,
6/30/2016 8:00,6/30/2016 16:30,AURICON_PNJ_U1,AURICON,Approved,Scheduled (Planned),190,9,Pre-outage maintenance prior to planned A-inspection outage in July,
6/23/2016 8:00,6/23/2016 16:30,AURICON_PNJ_U1,AURICON,Approved,Scheduled (Planned),190,9,Pre-outage maintenance requirement prior to planned A-inspection outage in July,
6/17/2016 10:00,6/17/2016 15:30,PJRH_GT11,PJRH,Approved,Opportunistic Maintenance (Planned),109.55,0,ODOM,
6/20/2016 11:00,6/20/2016 14:30,BW1_GREENWATERS_G2,GW,Approved,Opportunistic Maintenance (Planned),342,1,SCADA outage to add new comms equipment,
6/22/2016 8:00,6/28/2016 7:30,BW1_GREENWATERS_G2,GW,Approved,Scheduled (Planned),217,39,Outage to repair water leak in unit's boiler,
6/14/2016 20:30,6/14/2016 20:30,AUXC_WGP,AUXC,Approved,Forced,12.85,,Refinery Steam imbalance,
6/14/2016 20:00,6/14/2016 20:00,AUXC_WGP,AUXC,Approved,Forced,17.71,,Refinery Steam imbalance,
6/14/2016 19:30,6/14/2016 19:30,AUXC_WGP,AUXC,Approved,Forced,19.15,,Refinery Steam imbalance,
6/22/2016 8:00,6/29/2016 7:30,BW1_GREENWATERS_G2,GW,Cancelled By Market Participant,Scheduled (Planned),217,39,Outage to repair water leak in unit's boiler,
6/26/2016 7:00,6/26/2016 17:00,MELK_G7,MELK,Cancelled By Market Participant,Forced,211,0,Unit out of service for Western Power ENAR265811/ENAR276390,
6/11/2016 15:30,6/11/2016 15:30,AURICON_PNJ_U1,AURICON,Approved,Forced,16.044,,"High fogging system, PLC card failure",
6/11/2016 15:00,6/11/2016 15:00,AURICON_PNJ_U1,AURICON,Approved,Forced,16.417,,"High fogging system, PLC card failure",
6/11/2016 14:30,6/11/2016 14:30,AURICON_PNJ_U1,AURICON,Approved,Forced,17.474,,"High fogging system, PLC card failure",
6/11/2016 14:00,6/11/2016 14:00,AURICON_PNJ_U1,AURICON,Approved,Forced,18.771,,"High fogging system, PLC card failure",
6/8/2016 16:30,6/8/2016 16:30,AURICON_PNJ_U1,AURICON,Approved,Forced,21.919,,"Cold ambient temp, no high fogging permissives",
6/8/2016 16:00,6/8/2016 16:00,AURICON_PNJ_U1,AURICON,Approved,Forced,22.441,,"Cold ambient temp, no high fogging permissives",
6/8/2016 15:30,6/8/2016 15:30,AURICON_PNJ_U1,AURICON,Approved,Forced,24.084,,"Cold ambient temp, no high fogging permissives",
6/8/2016 15:00,6/8/2016 15:00,AURICON_PNJ_U1,AURICON,Approved,Forced,27.066,,"Cold ambient temp, no high fogging permissives",
6/18/2016 8:30,6/18/2016 9:00,BW1_GREENWATERS_G2,GW,Approved,Forced,21,,Taphole maintenance,
6/17/2016 20:30,6/17/2016 21:00,BW1_GREENWATERS_G2,GW,Approved,Forced,5,,ladle car derailment,
6/17/2016 20:30,6/17/2016 21:00,BW1_GREENWATERS_G2,GW,Approved,Forced,21,,Ladle car derailment,
6/17/2016 20:00,6/17/2016 20:30,BW1_GREENWATERS_G2,GW,Approved,Forced,16,,Ladle car derailment,
6/14/2016 4:30,6/14/2016 4:30,BW1_GREENWATERS_G2,GW,Approved,Forced,27.016,0,Operational Issues caused real time forced outage.,
6/14/2016 0:00,6/14/2016 0:00,BW1_GREENWATERS_G2,GW,Approved,Forced,35.104,0,Operational Issues caused real time forced outage.,
6/13/2016 22:00,6/13/2016 22:00,BW1_GREENWATERS_G2,GW,Approved,Forced,33.836,0,Operational Issues caused real time forced outage.,
6/13/2016 19:00,6/13/2016 19:00,BW1_GREENWATERS_G2,GW,Approved,Forced,30.08,0,Operational Issues caused real time forced outage.,
6/12/2016 22:30,6/12/2016 22:30,BW1_GREENWATERS_G2,GW,Approved,Forced,51.176,0,Operational Issues caused real time forced outage.,
6/12/2016 22:00,6/12/2016 22:00,BW1_GREENWATERS_G2,GW,Approved,Forced,83.916,0,Operational Issues caused real time forced outage.,
6/12/2016 21:30,6/12/2016 21:30,BW1_GREENWATERS_G2,GW,Approved,Forced,89.226,0,Operational Issues caused real time forced outage.,
6/12/2016 19:00,6/12/2016 19:00,BW1_GREENWATERS_G2,GW,Approved,Forced,44.18,0,Operational Issues caused real time forced outage.,
6/10/2016 16:00,6/10/2016 16:00,BW1_GREENWATERS_G2,GW,Approved,Forced,27.92,0,Operational Issues caused real time forced outage.,
6/10/2016 10:00,6/10/2016 10:00,BW1_GREENWATERS_G2,GW,Approved,Forced,42,0,Operational Issues caused real time forced outage.,
6/10/2016 9:30,6/10/2016 9:30,BW1_GREENWATERS_G2,GW,Approved,Forced,44.152,0,Operational Issues caused real time forced outage.,
6/10/2016 0:00,6/10/2016 0:00,BW1_GREENWATERS_G2,GW,Approved,Forced,29.034,0,Operational Issues caused real time forced outage.,
6/14/2016 1:30,6/14/2016 1:30,BW1_GREENWATERS_G2,GW,Approved,Forced,32.082,0,Operational Issues caused real time forced outage.,
6/13/2016 7:00,6/13/2016 7:00,BW1_GREENWATERS_G2,GW,Approved,Forced,28.332,0,Operational Issues caused real time forced outage.,
6/13/2016 6:30,6/13/2016 6:30,BW1_GREENWATERS_G2,GW,Approved,Forced,32.774,0,Operational Issues caused real time forced outage.,
6/13/2016 6:00,6/13/2016 6:00,BW1_GREENWATERS_G2,GW,Approved,Forced,31.52,0,Operational Issues caused real time forced outage.,
6/13/2016 5:30,6/13/2016 5:30,BW1_GREENWATERS_G2,GW,Approved,Forced,29.294,0,Operational Issues caused real time forced outage.,
6/13/2016 4:00,6/13/2016 4:00,BW1_GREENWATERS_G2,GW,Approved,Forced,31.214,0,Operational Issues caused real time forced outage.,
6/12/2016 23:30,6/13/2016 0:00,BW1_GREENWATERS_G2,GW,Approved,Forced,38.6,0,Operational Issues caused real time forced outage.,
6/12/2016 22:30,6/12/2016 22:30,BW1_GREENWATERS_G2,GW,Approved,Forced,29.448,0,Operational Issues caused real time forced outage.,
6/12/2016 22:00,6/12/2016 22:00,BW1_GREENWATERS_G2,GW,Approved,Forced,33,0,Operational Issues caused real time forced outage.,
6/12/2016 21:30,6/12/2016 21:30,BW1_GREENWATERS_G2,GW,Approved,Forced,41.072,0,Operational Issues caused real time forced outage.,
6/12/2016 21:00,6/12/2016 21:00,BW1_GREENWATERS_G2,GW,Approved,Forced,27.216,0,Operational Issues caused real time forced outage.,
6/12/2016 18:30,6/12/2016 18:30,BW1_GREENWATERS_G2,GW,Approved,Forced,33.3,0,Operational Issues caused real time forced outage.,
8/28/2016 22:30,9/4/2016 21:30,COLLGAR_WF1,COLLGAR,Approved,Scheduled (Planned),243.956,39,GT C inspection outage,
7/21/2016 8:00,7/29/2016 16:30,AURICON_PNJ_U1,AURICON,Cancelled By Market Participant,Scheduled (Planned),190,21,A-Inspection + Gen Robotic Inspection+ Filter Change,
6/20/2016 6:00,6/30/2016 13:30,KORL_GT3,KORL,Approved,Scheduled (Planned),100.1,24,Alignment,
7/12/2016 8:00,7/20/2016 16:30,AURICON_PNJ_U1,AURICON,Approved,Scheduled (Planned),190,21,A-Inspection + Gen Robotic Inspection+ Filter Change,
6/14/2016 19:00,6/14/2016 19:00,AUXC_WGP,AUXC,Approved,Forced,13.86,,Steam power imbalance,
6/12/2016 7:30,6/12/2016 8:00,TIWEST_COG1,TRMOS,Approved,Forced,14.1,,Ramp Rate error,
6/12/2016 7:00,6/12/2016 7:30,TIWEST_COG1,TRMOS,Approved,Forced,14.1,,Ramp Rate error,
6/9/2016 6:30,6/9/2016 7:00,TIWEST_COG1,TRMOS,Approved,Forced,10.4,,Ramp Rate error,
6/9/2016 16:00,6/9/2016 16:30,TIWEST_COG1,TRMOS,Approved,Forced,14,,Ramp Rate error,
6/9/2016 10:30,6/9/2016 11:00,TIWEST_COG1,TRMOS,Approved,Forced,13.1,,Ramp Rate error,
6/8/2016 15:30,6/8/2016 16:00,TIWEST_COG1,TRMOS,Approved,Forced,9.4,,Ramp Rate error,
6/7/2016 10:00,6/7/2016 10:30,TIWEST_COG1,TRMOS,Approved,Forced,7.3,,Ramp Rate error,
6/7/2016 8:30,6/7/2016 9:00,TIWEST_COG1,TRMOS,Approved,Forced,6.8,,Ramp Rate error,
6/6/2016 6:30,6/6/2016 7:00,TIWEST_COG1,TRMOS,Approved,Forced,11.2,,Ramp Rate error,
6/15/2016 12:30,6/15/2016 19:00,TIWEST_COG1,TRMOS,Approved,Forced,0,,Failure of Limit Switch on Main Gas Control valve,
6/15/2016 16:30,6/15/2016 17:00,TESLA_PICTON_G1,TSLA_MGT,Approved,Consequential,9.9,0,Site could not generate as enable signal was removed. Will request conversion to consequential.,
6/1/2016 11:00,6/1/2016 13:00,BW1_GREENWATERS_G2,GW,Approved,Forced,21,,"Repair to floor plate stoking floor, Furnace 2. For further information contact Simcoa Furnace Control on 9780 6670",
6/2/2016 8:00,6/2/2016 9:00,STHRNCRS_EG,STHRNCRS,Approved,Consequential,23,0,"SCE islanded from the grid due to Socc Losing 220 KV Line from Muja to Kalgoorlie due to Switching and Intertrip was not disabled by Western Power.
",
5/31/2016 14:00,5/31/2016 18:30,ENRG_KALGOORLIE_GT3,ENRG,Approved,Consequential,5,0,Consequential outage due to malfunctioning WP equipment in Regans Ford Zone substation,
5/31/2016 14:00,5/31/2016 18:30,ENRG_KALGOORLIE_GT3,ENRG,Approved,Consequential,5,0,Consequential outage due to malfunctioning WP equipment in Regans Ford Zone substation,
6/12/2016 7:30,6/12/2016 14:30,ENRG_KALGOORLIE_GT3,ENRG,Approved,Consequential,5,0,Consequential outages due to WP line works on Regans 33kV feeder,
6/12/2016 7:30,6/12/2016 12:30,ENRG_KALGOORLIE_GT3,ENRG,Approved,Consequential,5,0,Consequential outages due to WP line works on Regans 33kV feeder,
6/10/2016 6:00,6/10/2016 14:30,KORL_GT3,KORL,Approved,Forced,100.1,,FO,
7/13/2016 5:30,7/14/2016 17:00,STHRNCRS_EG,STHRNCRS,Approved,Scheduled (Planned),23,3,WMK OOS For Engine Change,
7/13/2016 5:30,7/14/2016 17:00,ENRG_KALGOORLIE_GT3,ENRG,Approved,Scheduled (Planned),0.1,3,WMK OOS Engine Change,
6/13/2016 18:30,6/14/2016 1:00,TIWEST_COG1,TRMOS,Approved,Forced,0,,GT trip due to gas control valve issues - still under investigation.,
6/13/2016 4:00,6/13/2016 4:00,MELK_G7,MELK,Approved,Forced,324.96,0,Unit trip - loss of ignition at low load,
6/13/2016 2:30,6/13/2016 3:30,MELK_G7,MELK,Approved,Forced,343.238,0,Unit trip - loss of ignition at low load,
6/13/2016 2:00,6/13/2016 2:00,MELK_G7,MELK,Approved,Forced,303.982,,Unit trip - loss of ignition at low load,
6/2/2016 9:30,6/2/2016 15:00,PMC_AG,PMC,Approved,Consequential,33,0,Generation unit tripped offline as a result of PRK_AG being islanded from the grid due to issues with the 220kV line between Muja and Kalgoorlie during WP Switching.,
6/20/2016 7:00,6/21/2016 6:30,PMC_AG,PMC,Cancelled By Market Participant,Scheduled (Planned),33,6,G01 OOS For Maintenance,
6/20/2016 7:00,6/21/2016 6:30,PMC_AG,PMC,Approved,Scheduled (Planned),33,6,G01 OOS For Maintenance,
6/17/2016 21:30,6/21/2016 8:00,MELK_G7,MELK,Approved,Scheduled (Planned),227,18,Condenser clean,
6/12/2016 23:30,6/13/2016 10:30,TIWEST_COG1,TRMOS,Approved,Forced,0,,Islanded on Tronox instructions due to serve weather,
6/2/2016 8:00,6/2/2016 9:00,PMC_AG,PMC,Approved,Consequential,68,0,GPPL islanded from the grid due to Socc Losing 220 KV Line from Muja to Kalgoorlie due to Switching and Intertrip was not disabled by Western Power.,
6/2/2016 8:00,6/2/2016 9:00,PMC_AG,PMC,Cancelled By Market Participant,Forced,68,0,SCE islanded from the grid due to Socc Losing 220 KV Line from Muja to Kalgoorlie due to Switching and Intertrip was not disabled by Western Power.,
6/2/2016 8:00,6/2/2016 8:30,STHRNCRS_EG,STHRNCRS,Cancelled By Market Participant,Forced,23,0,SCE islanded from the grid due to Socc Losing 220 KV Line from Muja to Kalgoorlie due to Switching and Intertrip was not disabled by Western Power.,
6/8/2016 10:30,6/8/2016 14:30,BW1_GREENWATERS_G2,GW,Approved,Opportunistic Maintenance (Planned),82,2,Replace a faulty network switch,
10/14/2016 22:00,10/28/2016 21:30,PMC_AG,PMC,Approved,Scheduled (Planned),335,39,Major outage (A-Inspection),
6/15/2016 8:00,6/16/2016 18:00,MWF_MUMBIDA_WF1,MCG,Approved,Scheduled (Planned),55,39,Unit required offline during WP CT works,
5/31/2016 14:00,5/31/2016 20:00,ENRG_KALGOORLIE_GT3,ENRG,Cancelled By Market Participant,Forced,5,0,Consequential outage due to malfunctioning WP equipment in Regans Ford Zone substation,
5/31/2016 14:00,5/31/2016 20:00,ENRG_KALGOORLIE_GT3,ENRG,Cancelled By Market Participant,Forced,5,0,Consequential outage due to malfunctioning WP equipment in Regans Ford Zone substation,
6/9/2016 14:00,6/9/2016 14:00,KORL_GT3,KORL,Approved,Forced,33,0,FO,
6/9/2016 14:30,6/9/2016 15:30,KORL_GT3,KORL,Approved,Forced,100.1,,FO,
6/6/2016 13:30,6/6/2016 13:30,PJRH_GT11,PJRH,Approved,Forced,123,0,FO,
6/5/2016 20:00,6/5/2016 20:00,PJRH_GT11,PJRH,Approved,Forced,60,0,FO,
6/5/2016 0:30,6/5/2016 0:30,PJRH_GT11,PJRH,Approved,Forced,40,0,FO,
6/5/2016 0:00,6/5/2016 0:00,PJRH_GT11,PJRH,Approved,Forced,123,,FO,
6/1/2016 6:30,6/1/2016 6:30,PMC_AG,PMC,Approved,Forced,17.483,0,Operational issues caused real time forced outage.,
6/19/2016 5:00,6/19/2016 17:00,MELK_G7,MELK,Cancelled By Market Participant,Forced,211,0,Unit out of service for Western Power ENAR265811,
6/12/2016 8:30,6/12/2016 13:00,ENRG_KALGOORLIE_GT3,ENRG,Cancelled By Market Participant,Forced,5,0,Consequential outages due to WP line works on Regans 33kV feeder,
6/12/2016 8:30,6/12/2016 13:00,ENRG_KALGOORLIE_GT3,ENRG,Cancelled By Market Participant,Forced,5,0,Consequential outages due to WP line works on Regans 33kV feeder,
